Model's parameters: 
{'source': PosixPath('/home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4'), 'classes': [0], 'project': '/home/lucas/Documents/computer_vision/src/src/computer_vision/experimentation/predict', 'name': 'GX010126', 'stream': True, 'save': False, 'save_txt': True, 'save_conf': True, 'show': False}

video 1/1 (frame 36304/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.3ms
video 1/1 (frame 36305/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.9ms
video 1/1 (frame 36306/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36307/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.3ms
video 1/1 (frame 36308/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36309/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36310/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.0ms
video 1/1 (frame 36311/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 25.5ms
video 1/1 (frame 36312/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 29.5ms
video 1/1 (frame 36313/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.3ms
video 1/1 (frame 36314/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36315/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36316/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 17.0ms
video 1/1 (frame 36317/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36318/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36319/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 16.6ms
video 1/1 (frame 36320/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 18.9ms
video 1/1 (frame 36321/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 20.5ms
video 1/1 (frame 36322/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 39.3ms
video 1/1 (frame 36323/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 24.2ms
video 1/1 (frame 36324/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 39.6ms
video 1/1 (frame 36325/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 23.5ms
video 1/1 (frame 36326/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36327/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.4ms
video 1/1 (frame 36328/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.9ms
video 1/1 (frame 36329/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.3ms
video 1/1 (frame 36330/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36331/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.5ms
video 1/1 (frame 36332/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 15.4ms
video 1/1 (frame 36333/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 23.9ms
video 1/1 (frame 36334/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36335/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36336/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.2ms
video 1/1 (frame 36337/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.0ms
video 1/1 (frame 36338/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.8ms
video 1/1 (frame 36339/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36340/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.5ms
video 1/1 (frame 36341/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 17.7ms
video 1/1 (frame 36342/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 17.2ms
video 1/1 (frame 36343/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.9ms
video 1/1 (frame 36344/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 17.9ms
video 1/1 (frame 36345/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36346/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.3ms
video 1/1 (frame 36347/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 17.9ms
video 1/1 (frame 36348/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 41.3ms
video 1/1 (frame 36349/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.0ms
video 1/1 (frame 36350/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.6ms
video 1/1 (frame 36351/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36352/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36353/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36354/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.9ms
video 1/1 (frame 36355/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36356/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36357/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36358/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 13.3ms
video 1/1 (frame 36359/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.8ms
video 1/1 (frame 36360/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 13.4ms
video 1/1 (frame 36361/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.8ms
video 1/1 (frame 36362/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36363/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.3ms
video 1/1 (frame 36364/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.4ms
video 1/1 (frame 36365/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 21.4ms
video 1/1 (frame 36366/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 26.1ms
video 1/1 (frame 36367/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36368/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36369/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.4ms
video 1/1 (frame 36370/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36371/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36372/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.4ms
video 1/1 (frame 36373/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 20.1ms
video 1/1 (frame 36374/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 15.1ms
video 1/1 (frame 36375/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36376/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 33.4ms
video 1/1 (frame 36377/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36378/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36379/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 15.4ms
video 1/1 (frame 36380/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.5ms
video 1/1 (frame 36381/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.6ms
video 1/1 (frame 36382/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36383/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36384/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36385/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36386/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.6ms
video 1/1 (frame 36387/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 36.3ms
video 1/1 (frame 36388/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36389/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.3ms
video 1/1 (frame 36390/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 28.8ms
video 1/1 (frame 36391/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36392/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36393/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 17.5ms
video 1/1 (frame 36394/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 25.4ms
video 1/1 (frame 36395/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.9ms
video 1/1 (frame 36396/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.5ms
video 1/1 (frame 36397/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.0ms
video 1/1 (frame 36398/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 23.3ms
video 1/1 (frame 36399/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36400/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 22.0ms
video 1/1 (frame 36401/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 30.3ms
video 1/1 (frame 36402/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 22.0ms
video 1/1 (frame 36403/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 33.5ms
video 1/1 (frame 36404/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 23.6ms
video 1/1 (frame 36405/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 25.1ms
video 1/1 (frame 36406/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.0ms
video 1/1 (frame 36407/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36408/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.2ms
video 1/1 (frame 36409/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36410/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36411/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 18.4ms
video 1/1 (frame 36412/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 15.7ms
video 1/1 (frame 36413/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36414/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36415/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.8ms
video 1/1 (frame 36416/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.1ms
video 1/1 (frame 36417/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36418/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 14.3ms
video 1/1 (frame 36419/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36420/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36421/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.6ms
video 1/1 (frame 36422/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 30.4ms
video 1/1 (frame 36423/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.9ms
video 1/1 (frame 36424/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36425/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.8ms
video 1/1 (frame 36426/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.2ms
video 1/1 (frame 36427/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36428/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36429/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.1ms
video 1/1 (frame 36430/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36431/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 22.5ms
video 1/1 (frame 36432/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36433/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36434/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 16.1ms
video 1/1 (frame 36435/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.2ms
video 1/1 (frame 36436/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.7ms
video 1/1 (frame 36437/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36438/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.1ms
video 1/1 (frame 36439/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36440/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36441/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36442/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36443/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36444/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.9ms
video 1/1 (frame 36445/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36446/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36447/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36448/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36449/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.4ms
video 1/1 (frame 36450/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.2ms
video 1/1 (frame 36451/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.6ms
video 1/1 (frame 36452/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36453/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36454/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36455/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36456/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.3ms
video 1/1 (frame 36457/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36458/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36459/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36460/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36461/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36462/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 38.3ms
video 1/1 (frame 36463/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 22.7ms
video 1/1 (frame 36464/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 21.7ms
video 1/1 (frame 36465/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 20.6ms
video 1/1 (frame 36466/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 18.5ms
video 1/1 (frame 36467/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36468/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.8ms
video 1/1 (frame 36469/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.5ms
video 1/1 (frame 36470/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36471/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.2ms
video 1/1 (frame 36472/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.7ms
video 1/1 (frame 36473/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.6ms
video 1/1 (frame 36474/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36475/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.4ms
video 1/1 (frame 36476/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36477/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.1ms
video 1/1 (frame 36478/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.0ms
video 1/1 (frame 36479/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.7ms
video 1/1 (frame 36480/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.1ms
video 1/1 (frame 36481/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.1ms
video 1/1 (frame 36482/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36483/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.6ms
video 1/1 (frame 36484/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 36.4ms
video 1/1 (frame 36485/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 32.6ms
video 1/1 (frame 36486/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36487/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36488/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.1ms
video 1/1 (frame 36489/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 31.0ms
video 1/1 (frame 36490/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36491/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36492/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 13.1ms
video 1/1 (frame 36493/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 17.0ms
video 1/1 (frame 36494/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 23.2ms
video 1/1 (frame 36495/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 14.5ms
video 1/1 (frame 36496/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 13.2ms
video 1/1 (frame 36497/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 18.5ms
video 1/1 (frame 36498/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 12.0ms
video 1/1 (frame 36499/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.9ms
video 1/1 (frame 36500/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36501/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36502/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36503/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 36504/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.6ms
video 1/1 (frame 36505/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.5ms
video 1/1 (frame 36506/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 12.2ms
video 1/1 (frame 36507/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 11.6ms
video 1/1 (frame 36508/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 (no detections), 21.1ms
